City,Temperature,Humidity,Pressure,Datetime
Los Angeles,22.49,61,1014,2026-03-31 04:01:05
Chicago,27.16,68,1007,2026-03-31 04:01:05
Houston,27.74,57,1017,2026-03-31 04:01:06
Phoenix,34.13,24,1010,2026-03-31 04:01:06
San Antonio,30.51,37,1014,2026-03-31 04:01:06
San Diego,21.55,74,1015,2026-03-31 04:01:06
Dallas,28.41,51,1014,2026-03-31 04:01:06
San Jose,26.15,38,1012,2026-03-31 04:01:06
San Francisco,18.15,68,1013,2026-03-31 04:01:07
Toronto,17.13,48,1012,2026-03-31 04:01:07
Vancouver,8.7,61,1023,2026-03-31 04:01:07
Montreal,12.4,43,1013,2026-03-31 04:01:07
Mexico City,16.64,36,1015,2026-03-31 04:01:07
Guadalajara,26.87,24,1014,2026-03-31 04:01:07
Tokyo,17.64,76,1013,2026-03-31 04:01:08
Osaka,15.06,83,1006,2026-03-31 04:01:08
Seoul,9.76,100,1010,2026-03-31 04:01:08
Busan,10.99,93,1004,2026-03-31 04:01:08
Beijing,8.94,47,1014,2026-03-31 04:01:08
Shanghai,13.92,82,1015,2026-03-31 04:01:08
Shenzhen,24.58,89,1010,2026-03-31 04:01:08
Guangzhou,23.7,86,1009,2026-03-31 04:01:09
Bangkok,29.39,60,1009,2026-03-31 04:01:09
Jakarta,25.2,98,1011,2026-03-31 04:01:09
Manila,26.39,80,1011,2026-03-31 04:01:09
Singapore,27.22,89,1010,2026-03-31 04:01:09
Kuala Lumpur,26.75,83,1009,2026-03-31 04:01:09
Dubai,22.51,66,1009,2026-03-31 04:01:10
Abu Dhabi,23.84,56,1009,2026-03-31 04:01:10
Riyadh,23.32,35,1009,2026-03-31 04:01:10
Doha,23.99,64,1006,2026-03-31 04:01:10
Istanbul,10.21,95,1009,2026-03-31 04:01:10
Sydney,17.82,83,1026,2026-03-31 04:01:10
Melbourne,24.47,72,1024,2026-03-31 04:01:10
Brisbane,22.18,69,1023,2026-03-31 04:01:11
Perth,18.16,62,1015,2026-03-31 04:01:11
Auckland,19.46,67,1016,2026-03-31 04:01:11
Wellington,13.72,83,1017,2026-03-31 04:01:11
Sao Paulo,21.29,79,1015,2026-03-31 04:01:11
Rio de Janeiro,25.21,81,1013,2026-03-31 04:01:11
Buenos Aires,24.59,90,1013,2026-03-31 04:01:12
Santiago,26.36,36,1012,2026-03-31 04:01:12
Lima,22.14,78,1009,2026-03-31 04:01:12
Bogota,15.45,72,1014,2026-03-31 04:01:12
Cape Town,18.75,73,1012,2026-03-31 04:01:12
Johannesburg,18.44,78,1016,2026-03-31 04:01:12
Cairo,16.42,63,1013,2026-03-31 04:01:12
Lagos,27.06,79,1008,2026-03-31 04:01:13
Nairobi,16.62,88,1013,2026-03-31 04:01:13
Casablanca,13.12,64,1023,2026-03-31 04:01:13
Accra,27.73,78,1009,2026-03-31 04:01:13
Addis Ababa,16.49,77,1014,2026-03-31 04:01:13
Algiers,12.68,43,1022,2026-03-31 04:01:14
Tunis,15.61,51,1015,2026-03-31 04:01:14
Athens,12.87,77,1008,2026-03-31 04:01:14
Budapest,5.25,84,1009,2026-03-31 04:01:14
Prague,4.08,82,1016,2026-03-31 04:01:14
Warsaw,7.79,68,1010,2026-03-31 04:01:14
Lisbon,14.91,61,1028,2026-03-31 04:01:14
Karachi,23.9,53,1008,2026-03-31 04:01:15
Dhaka,25.99,89,1008,2026-03-31 04:01:15
Colombo,26.69,82,1008,2026-03-31 04:01:15
Kathmandu,16.12,100,1010,2026-03-31 04:01:15
Tashkent,18.12,62,1010,2026-03-31 04:01:15
Seattle,9.91,51,1022,2026-03-31 04:01:15
Boston,17.8,49,1014,2026-03-31 04:01:16
Philadelphia,18.54,62,1021,2026-03-31 04:01:16
Detroit,20.56,56,1012,2026-03-31 04:01:16
Anchorage,0.18,48,1015,2026-03-31 04:01:16
Quito,8.53,89,1014,2026-03-31 04:01:16
La Paz,12.99,54,1017,2026-03-31 04:01:16
Montevideo,24.06,90,1014,2026-03-31 04:01:17
Asuncion,31.81,58,1010,2026-03-31 04:01:17
Caracas,23.16,78,1011,2026-03-31 04:01:17
Dar es Salaam,25.21,88,1009,2026-03-31 04:01:17
Kampala,18.97,86,1009,2026-03-31 04:01:17
Harare,16.19,90,1015,2026-03-31 04:01:17
Dakar,21.81,89,1009,2026-03-31 04:01:18
Tripoli,15.92,63,1014,2026-03-31 04:01:18
Mumbai,27.99,74,1009,2026-03-31 05:01:05
Delhi,21.05,78,1008,2026-03-31 05:01:05
Bangalore,22.2,76,1010,2026-03-31 05:01:06
Chennai,27.77,81,1009,2026-03-31 05:01:06
Kolkata,22.97,94,1007,2026-03-31 05:01:06
Hyderabad,23.73,68,1010,2026-03-31 05:01:06
London,8.83,68,1028,2026-03-31 05:01:06
Manchester,8.26,80,1028,2026-03-31 05:01:06
Paris,8.1,79,1028,2026-03-31 05:01:07
Berlin,2.92,86,1018,2026-03-31 05:01:07
Madrid,11.79,59,1026,2026-03-31 05:01:07
Rome,22.42,60,1023,2026-03-31 05:01:07
Amsterdam,4.17,77,1025,2026-03-31 05:01:07
Brussels,2.74,86,1026,2026-03-31 05:01:07
Vienna,5.07,75,1015,2026-03-31 05:01:07
Zurich,2.77,92,1022,2026-03-31 05:01:08
Stockholm,3.62,93,1008,2026-03-31 05:01:08
Oslo,0.86,94,1004,2026-03-31 05:01:08
Copenhagen,3.96,89,1014,2026-03-31 05:01:08
Helsinki,1.3,89,1011,2026-03-31 05:01:08
New York,18.92,53,1018,2026-03-31 05:01:09
Los Angeles,21.77,63,1014,2026-03-31 05:01:09
Chicago,26.86,46,1007,2026-03-31 05:01:09
Houston,26.57,64,1016,2026-03-31 05:01:09
Phoenix,34.34,24,1009,2026-03-31 05:01:09
San Antonio,29.36,40,1014,2026-03-31 05:01:09
San Diego,21.36,74,1014,2026-03-31 05:01:10
Dallas,27.88,51,1014,2026-03-31 05:01:10
San Jose,24.24,45,1012,2026-03-31 05:01:10
San Francisco,18.61,60,1013,2026-03-31 05:01:10
Toronto,15.65,50,1012,2026-03-31 05:01:10
Vancouver,8.68,59,1022,2026-03-31 05:01:10
Montreal,10.76,47,1014,2026-03-31 05:01:11
Mexico City,17.75,34,1017,2026-03-31 05:01:11
Guadalajara,17.87,52,1017,2026-03-31 05:01:11
Tokyo,17.75,75,1013,2026-03-31 05:01:11
Osaka,15.8,84,1006,2026-03-31 05:01:11
Seoul,10.76,93,1010,2026-03-31 05:01:11
Busan,11.99,87,1005,2026-03-31 05:01:12
Beijing,8.94,52,1014,2026-03-31 05:01:12
Shanghai,13.92,82,1016,2026-03-31 05:01:12
Shenzhen,25.05,88,1010,2026-03-31 05:01:12
Guangzhou,23.86,83,1009,2026-03-31 05:01:12
Bangkok,26.0,80,1010,2026-03-31 05:01:12
Jakarta,25.41,98,1011,2026-03-31 05:01:13
Manila,27.62,78,1012,2026-03-31 05:01:13
Singapore,27.22,89,1010,2026-03-31 05:01:13
Kuala Lumpur,26.75,83,1010,2026-03-31 05:01:13
Dubai,22.59,65,1009,2026-03-31 05:01:13
Abu Dhabi,23.21,58,1009,2026-03-31 05:01:13
Riyadh,22.46,41,1009,2026-03-31 05:01:13
Doha,23.99,60,1006,2026-03-31 05:01:14
Istanbul,10.21,94,1009,2026-03-31 05:01:14
Sydney,21.37,70,1026,2026-03-31 05:01:14
Melbourne,23.34,77,1024,2026-03-31 05:01:14
Brisbane,22.29,74,1023,2026-03-31 05:01:14
Perth,18.39,63,1016,2026-03-31 05:01:14
Auckland,19.29,66,1015,2026-03-31 05:01:15
Wellington,14.47,80,1018,2026-03-31 05:01:15
Sao Paulo,21.11,82,1015,2026-03-31 05:01:15
Rio de Janeiro,24.21,87,1013,2026-03-31 05:01:15
Buenos Aires,24.33,92,1013,2026-03-31 05:01:15
Santiago,24.59,44,1013,2026-03-31 05:01:15
Lima,21.14,83,1010,2026-03-31 05:01:15
Bogota,14.5,79,1015,2026-03-31 05:01:16
Cape Town,18.61,71,1012,2026-03-31 05:01:16
Johannesburg,17.52,84,1016,2026-03-31 05:01:16
Cairo,16.42,63,1013,2026-03-31 05:01:16
Lagos,26.65,81,1008,2026-03-31 05:01:16
Nairobi,16.62,88,1013,2026-03-31 05:01:16
Casablanca,13.12,60,1022,2026-03-31 05:01:17
Accra,27.23,89,1009,2026-03-31 05:01:17
Addis Ababa,15.49,82,1013,2026-03-31 05:01:17
Algiers,12.12,44,1022,2026-03-31 05:01:17
Tunis,15.6,51,1015,2026-03-31 05:01:17
Athens,12.54,76,1007,2026-03-31 05:01:17
Budapest,5.12,85,1010,2026-03-31 05:01:17
Prague,4.1,83,1016,2026-03-31 05:01:18
Warsaw,7.79,58,1011,2026-03-31 05:01:18
Lisbon,14.71,56,1028,2026-03-31 05:01:18
Karachi,22.9,56,1008,2026-03-31 05:01:18
Dhaka,25.99,89,1008,2026-03-31 05:01:18
Colombo,26.69,82,1009,2026-03-31 05:01:18
Kathmandu,17.12,100,1010,2026-03-31 05:01:19
Tashkent,18.23,61,1009,2026-03-31 05:01:19
Seattle,9.91,52,1020,2026-03-31 05:01:19
Boston,16.2,56,1016,2026-03-31 05:01:19
Philadelphia,18.51,63,1020,2026-03-31 05:01:19
Detroit,20.56,60,1012,2026-03-31 05:01:19
Anchorage,1.13,47,1014,2026-03-31 05:01:20
Quito,8.53,94,1016,2026-03-31 05:01:20
La Paz,9.99,71,1019,2026-03-31 05:01:20
Montevideo,23.18,91,1014,2026-03-31 05:01:20
Asuncion,31.25,64,1010,2026-03-31 05:01:20
Caracas,22.6,80,1013,2026-03-31 05:01:20
Dar es Salaam,25.4,88,1009,2026-03-31 05:01:21
Kampala,18.97,86,1009,2026-03-31 05:01:21
Harare,15.95,91,1015,2026-03-31 05:01:21
Dakar,21.81,89,1009,2026-03-31 05:01:21
Tripoli,16.92,63,1014,2026-03-31 05:01:21
Mumbai,26.99,78,1010,2026-03-31 06:01:02
Delhi,21.05,78,1009,2026-03-31 06:01:02
Bangalore,21.94,81,1011,2026-03-31 06:01:03
Chennai,27.31,83,1009,2026-03-31 06:01:03
Kolkata,22.97,94,1008,2026-03-31 06:01:03
Hyderabad,23.73,68,1010,2026-03-31 06:01:03
London,9.02,69,1029,2026-03-31 06:01:03
Manchester,8.7,81,1029,2026-03-31 06:01:03
Paris,7.22,80,1028,2026-03-31 06:01:04
Berlin,2.89,87,1018,2026-03-31 06:01:04
Madrid,11.52,60,1026,2026-03-31 06:01:04
Rome,19.75,69,1023,2026-03-31 06:01:04
Amsterdam,4.19,77,1025,2026-03-31 06:01:04
Brussels,2.71,88,1027,2026-03-31 06:01:05
Vienna,5.09,76,1015,2026-03-31 06:01:05
Zurich,2.65,95,1022,2026-03-31 06:01:05
Stockholm,3.62,93,1008,2026-03-31 06:01:06
Oslo,0.86,94,1005,2026-03-31 06:01:06
Copenhagen,5.01,88,1014,2026-03-31 06:01:06
Helsinki,1.57,88,1011,2026-03-31 06:01:06
New York,18.27,57,1018,2026-03-31 06:01:06
Los Angeles,20.47,62,1014,2026-03-31 06:01:07
Chicago,25.55,50,1006,2026-03-31 06:01:07
Houston,24.88,71,1017,2026-03-31 06:01:07
Phoenix,33.35,26,1008,2026-03-31 06:01:07
San Antonio,27.8,41,1014,2026-03-31 06:01:07
San Diego,20.75,76,1014,2026-03-31 06:01:07
Dallas,26.97,52,1014,2026-03-31 06:01:08
San Jose,22.97,44,1012,2026-03-31 06:01:08
San Francisco,17.9,56,1013,2026-03-31 06:01:08
Toronto,15.65,52,1013,2026-03-31 06:01:08
Vancouver,8.48,57,1022,2026-03-31 06:01:08
Montreal,10.26,46,1013,2026-03-31 06:01:08
Mexico City,15.53,44,1017,2026-03-31 06:01:09
Guadalajara,16.87,55,1019,2026-03-31 06:01:09
Tokyo,16.52,84,1013,2026-03-31 06:01:09
Osaka,18.06,71,1005,2026-03-31 06:01:09
Seoul,11.76,82,1011,2026-03-31 06:01:09
Busan,11.99,87,1007,2026-03-31 06:01:10
Beijing,9.94,50,1014,2026-03-31 06:01:10
Shanghai,14.92,77,1017,2026-03-31 06:01:10
Shenzhen,25.86,84,1011,2026-03-31 06:01:10
Guangzhou,22.76,82,1010,2026-03-31 06:01:10
Bangkok,26.06,76,1011,2026-03-31 06:01:10
Jakarta,25.87,95,1011,2026-03-31 06:01:10
Manila,29.75,70,1013,2026-03-31 06:01:11
Singapore,27.79,83,1011,2026-03-31 06:01:11
Kuala Lumpur,25.84,87,1011,2026-03-31 06:01:11
Dubai,22.56,63,1009,2026-03-31 06:01:11
Abu Dhabi,23.21,58,1009,2026-03-31 06:01:11
Riyadh,21.69,47,1009,2026-03-31 06:01:11
Doha,23.99,60,1008,2026-03-31 06:01:12
Istanbul,10.21,91,1008,2026-03-31 06:01:12
Sydney,22.96,65,1026,2026-03-31 06:01:12
Melbourne,22.97,78,1024,2026-03-31 06:01:12
Brisbane,23.17,76,1023,2026-03-31 06:01:12
Perth,19.57,55,1017,2026-03-31 06:01:12
Auckland,20.15,66,1015,2026-03-31 06:01:13
Wellington,13.09,85,1019,2026-03-31 06:01:13
Sao Paulo,20.88,85,1017,2026-03-31 06:01:13
Rio de Janeiro,24.44,84,1013,2026-03-31 06:01:13
Buenos Aires,23.8,94,1013,2026-03-31 06:01:13
Santiago,22.5,52,1013,2026-03-31 06:01:13
Lima,25.5,72,1010,2026-03-31 06:01:14
Bogota,14.49,79,1016,2026-03-31 06:01:14
Cape Town,17.58,73,1012,2026-03-31 06:01:14
Johannesburg,17.35,87,1016,2026-03-31 06:01:14
Cairo,15.42,67,1012,2026-03-31 06:01:14
Lagos,26.34,81,1008,2026-03-31 06:01:14
Nairobi,16.62,88,1012,2026-03-31 06:01:15
Casablanca,12.12,59,1022,2026-03-31 06:01:15
Accra,27.23,89,1008,2026-03-31 06:01:15
Addis Ababa,15.49,82,1014,2026-03-31 06:01:15
Algiers,12.12,45,1021,2026-03-31 06:01:15
Tunis,14.9,53,1015,2026-03-31 06:01:15
Athens,12.38,77,1007,2026-03-31 06:01:15
Budapest,5.25,84,1009,2026-03-31 06:01:16
Prague,3.5,84,1016,2026-03-31 06:01:16
Warsaw,7.89,58,1011,2026-03-31 06:01:16
Lisbon,14.05,57,1028,2026-03-31 06:01:16
Karachi,22.9,60,1008,2026-03-31 06:01:16
Dhaka,24.99,88,1009,2026-03-31 06:01:17
Colombo,26.13,82,1009,2026-03-31 06:01:17
Kathmandu,16.12,100,1013,2026-03-31 06:01:17
Tashkent,18.32,56,1009,2026-03-31 06:01:17
Seattle,10.04,52,1020,2026-03-31 06:01:17
Boston,15.13,59,1015,2026-03-31 06:01:17
Philadelphia,18.04,63,1019,2026-03-31 06:01:17
Detroit,19.08,68,1012,2026-03-31 06:01:18
Anchorage,1.69,44,1014,2026-03-31 06:01:18
Quito,8.53,91,1015,2026-03-31 06:01:18
La Paz,8.99,76,1020,2026-03-31 06:01:18
Montevideo,23.18,91,1015,2026-03-31 06:01:18
Asuncion,27.69,74,1010,2026-03-31 06:01:19
Caracas,22.05,83,1015,2026-03-31 06:01:19
Dar es Salaam,25.33,86,1009,2026-03-31 06:01:19
Kampala,18.67,88,1009,2026-03-31 06:01:19
Harare,18.23,84,1015,2026-03-31 06:01:19
Dakar,21.81,90,1009,2026-03-31 06:01:19
Tripoli,14.88,69,1012,2026-03-31 06:01:20
Mumbai,29.99,62,1008,2026-03-31 18:30:07
Delhi,22.05,78,1007,2026-03-31 18:30:09
Bangalore,30.76,37,1008,2026-03-31 18:30:10
Chennai,29.27,74,1009,2026-03-31 18:30:12
Kolkata,27.97,78,1006,2026-03-31 18:30:15
Hyderabad,31.23,40,1008,2026-03-31 18:30:17
London,15.32,69,1029,2026-03-31 18:30:17
Manchester,12.8,89,1029,2026-03-31 18:30:18
Paris,10.97,70,1030,2026-03-31 18:30:18
Berlin,7.83,75,1022,2026-03-31 18:30:19
Madrid,18.68,35,1023,2026-03-31 18:30:19
Rome,16.4,82,1025,2026-03-31 18:30:20
Amsterdam,12.11,64,1028,2026-03-31 18:30:21
Brussels,11.4,67,1028,2026-03-31 18:30:22
Vienna,8.35,67,1018,2026-03-31 18:30:23
Zurich,6.27,62,1026,2026-03-31 18:30:23
Stockholm,8.92,70,1016,2026-03-31 18:30:24
Oslo,13.77,36,1018,2026-03-31 18:30:24
Copenhagen,10.78,54,1018,2026-03-31 18:30:25
Helsinki,8.35,54,1014,2026-03-31 18:30:25
New York,18.01,66,1017,2026-03-31 18:30:25
Los Angeles,17.42,85,1014,2026-03-31 18:30:26
Chicago,18.96,76,1008,2026-03-31 18:30:26
Houston,21.15,94,1017,2026-03-31 18:30:26
Phoenix,23.9,47,1011,2026-03-31 18:30:27
San Antonio,19.85,88,1016,2026-03-31 18:30:27
San Diego,18.28,87,1014,2026-03-31 18:30:28
Dallas,19.05,86,1016,2026-03-31 18:30:29
San Jose,15.77,73,1014,2026-03-31 18:30:30
San Francisco,14.89,72,1013,2026-03-31 18:30:31
Toronto,12.16,95,1009,2026-03-31 18:30:31
Vancouver,2.57,77,1013,2026-03-31 18:30:32
Montreal,-0.06,95,1015,2026-03-31 18:30:32
Mexico City,10.53,76,1019,2026-03-31 18:30:32
Guadalajara,13.52,78,1019,2026-03-31 18:30:33
Tokyo,18.05,92,1002,2026-03-31 18:30:33
Osaka,14.9,67,1010,2026-03-31 18:30:34
Seoul,10.76,82,1013,2026-03-31 18:30:34
Busan,11.99,71,1014,2026-03-31 18:30:35
Beijing,11.94,32,1011,2026-03-31 18:30:35
Shanghai,10.92,82,1016,2026-03-31 18:30:35
Shenzhen,25.73,89,1011,2026-03-31 18:30:36
Guangzhou,24.64,76,1012,2026-03-31 18:30:36
Bangkok,33.11,56,1007,2026-03-31 18:30:36
Jakarta,28.31,74,1011,2026-03-31 18:30:36
Manila,28.38,74,1011,2026-03-31 18:30:37
Singapore,27.9,85,1009,2026-03-31 18:30:37
Kuala Lumpur,24.73,94,1009,2026-03-31 18:30:38
Dubai,22.95,62,1010,2026-03-31 18:30:38
Abu Dhabi,22.55,70,1010,2026-03-31 18:30:38
Riyadh,31.43,18,1007,2026-03-31 18:30:39
Doha,23.99,64,1009,2026-03-31 18:30:39
Istanbul,16.68,55,1009,2026-03-31 18:30:39
Sydney,18.5,85,1024,2026-03-31 18:30:40
Melbourne,23.84,72,1025,2026-03-31 18:30:40
Brisbane,20.44,91,1022,2026-03-31 18:30:40
Perth,17.05,70,1020,2026-03-31 18:30:41
Auckland,15.07,72,1020,2026-03-31 18:30:41
Wellington,10.46,80,1024,2026-03-31 18:30:42
Sao Paulo,19.99,86,1015,2026-03-31 18:30:42
Rio de Janeiro,26.99,76,1013,2026-03-31 18:30:42
Buenos Aires,25.61,88,1013,2026-03-31 18:30:43
Santiago,21.02,56,1014,2026-03-31 18:30:43
Lima,23.28,85,1013,2026-03-31 18:30:43
Bogota,12.69,94,1017,2026-03-31 18:30:44
Cape Town,28.29,34,1012,2026-03-31 18:30:44
Johannesburg,25.37,59,1015,2026-03-31 18:30:44
Cairo,25.42,23,1010,2026-03-31 18:30:45
Lagos,33.2,51,1007,2026-03-31 18:30:45
Nairobi,24.62,53,1010,2026-03-31 18:30:46
Casablanca,19.07,37,1022,2026-03-31 18:30:47
Accra,30.82,62,1008,2026-03-31 18:30:47
Addis Ababa,21.08,46,1010,2026-03-31 18:30:47
Algiers,14.35,46,1020,2026-03-31 18:30:48
Tunis,20.08,23,1008,2026-03-31 18:30:48
Athens,18.09,59,1006,2026-03-31 18:30:48
Budapest,7.29,79,1014,2026-03-31 18:30:49
Prague,7.39,57,1023,2026-03-31 18:30:49
Warsaw,11.92,45,1014,2026-03-31 18:30:50
Lisbon,22.63,40,1025,2026-03-31 18:30:50
Karachi,26.9,39,1009,2026-03-31 18:30:50
Dhaka,25.99,78,1007,2026-03-31 18:30:51
Colombo,30.02,73,1009,2026-03-31 18:30:51
Kathmandu,21.12,68,1011,2026-03-31 18:30:51
Tashkent,25.86,30,1008,2026-03-31 18:30:51
Seattle,3.28,85,1013,2026-03-31 18:30:52
Boston,11.36,85,1015,2026-03-31 18:30:52
Philadelphia,18.89,65,1018,2026-03-31 18:30:52
Detroit,18.0,82,1010,2026-03-31 18:30:53
Anchorage,-8.5,79,1014,2026-03-31 18:30:53
Quito,6.53,88,1019,2026-03-31 18:30:54
La Paz,6.99,100,1020,2026-03-31 18:30:54
Montevideo,24.74,83,1014,2026-03-31 18:30:54
Asuncion,30.69,62,1011,2026-03-31 18:30:55
Caracas,22.17,73,1016,2026-03-31 18:30:55
Dar es Salaam,32.21,58,1008,2026-03-31 18:30:55
Kampala,25.98,52,1007,2026-03-31 18:30:56
Harare,24.02,58,1011,2026-03-31 18:30:56
Dakar,24.07,83,1011,2026-03-31 18:30:57
Tripoli,16.92,48,1007,2026-03-31 18:30:57
Mumbai,28.99,65,1008,2026-03-31 19:01:03
Delhi,23.05,60,1008,2026-03-31 19:01:25
Bangalore,30.44,37,1008,2026-03-31 19:01:46
Chennai,28.97,74,1009,2026-03-31 19:01:47
Kolkata,27.97,83,1006,2026-03-31 19:01:48
Hyderabad,30.23,42,1008,2026-03-31 19:01:49
London,15.69,68,1029,2026-03-31 19:01:50
Manchester,13.04,85,1029,2026-03-31 19:01:51
Paris,10.7,74,1030,2026-03-31 19:01:52
Berlin,7.8,81,1022,2026-03-31 19:01:53
Madrid,19.25,34,1023,2026-03-31 19:02:16
Rome,17.93,83,1025,2026-03-31 19:02:16
Amsterdam,12.28,60,1028,2026-03-31 19:02:17
Brussels,11.62,65,1028,2026-03-31 19:02:18
Vienna,8.57,64,1018,2026-03-31 19:02:19
Zurich,6.6,62,1026,2026-03-31 19:02:40
Stockholm,8.16,73,1016,2026-03-31 19:03:02
Oslo,13.77,35,1018,2026-03-31 19:03:05
Copenhagen,10.3,53,1018,2026-03-31 19:03:06
Helsinki,7.86,56,1015,2026-03-31 19:03:07
New York,18.7,63,1017,2026-03-31 19:03:28
Los Angeles,17.68,85,1014,2026-03-31 19:03:29
Chicago,19.06,78,1007,2026-03-31 19:03:29
Houston,21.7,92,1018,2026-03-31 19:03:30
Phoenix,23.84,48,1011,2026-03-31 19:03:31
San Antonio,20.22,86,1016,2026-03-31 19:03:32
San Diego,18.22,88,1014,2026-03-31 19:03:33
Dallas,19.55,84,1016,2026-03-31 19:03:34
San Jose,15.73,74,1014,2026-03-31 19:03:35
San Francisco,14.79,75,1013,2026-03-31 19:03:35
Toronto,12.61,96,1009,2026-03-31 19:03:36
Vancouver,2.28,76,1013,2026-03-31 19:03:38
Montreal,-0.13,95,1015,2026-03-31 19:03:40
Mexico City,10.96,82,1019,2026-03-31 19:03:41
Guadalajara,9.87,93,1019,2026-03-31 19:03:42
Tokyo,17.65,90,1002,2026-03-31 19:04:03
Osaka,13.9,71,1012,2026-03-31 19:04:25
Seoul,10.76,82,1013,2026-03-31 19:04:26
Busan,11.99,71,1014,2026-03-31 19:04:27
Beijing,12.94,33,1011,2026-03-31 19:04:48
Shanghai,10.92,82,1016,2026-03-31 19:04:49
Shenzhen,25.48,91,1011,2026-03-31 19:04:50
Guangzhou,24.73,73,1012,2026-03-31 19:04:51
Bangkok,32.5,56,1008,2026-03-31 19:04:51
Jakarta,28.35,83,1011,2026-03-31 19:04:52
Manila,27.79,77,1011,2026-03-31 19:05:14
Singapore,27.79,86,1010,2026-03-31 19:05:35
Kuala Lumpur,25.29,88,1010,2026-03-31 19:05:57
Dubai,22.94,61,1010,2026-03-31 19:05:58
Abu Dhabi,23.0,68,1010,2026-03-31 19:06:20
Riyadh,31.25,17,1007,2026-03-31 19:06:20
Doha,23.38,69,1010,2026-03-31 19:06:22
Istanbul,16.26,51,1009,2026-03-31 19:06:23
Sydney,18.04,87,1023,2026-03-31 19:06:25
Melbourne,23.84,69,1025,2026-03-31 19:06:46
Brisbane,20.39,92,1022,2026-03-31 19:06:47
Perth,16.63,72,1020,2026-03-31 19:06:48
Auckland,15.12,72,1020,2026-03-31 19:06:50
Wellington,10.77,79,1024,2026-03-31 19:06:50
Sao Paulo,20.76,79,1015,2026-03-31 19:07:12
Rio de Janeiro,28.68,80,1012,2026-03-31 19:07:13
Buenos Aires,26.15,86,1012,2026-03-31 19:07:14
Santiago,20.76,60,1014,2026-03-31 19:07:15
Lima,24.39,82,1014,2026-03-31 19:07:16
Bogota,12.76,94,1017,2026-03-31 19:07:18
Cape Town,27.91,29,1012,2026-03-31 19:07:19
Johannesburg,23.95,60,1015,2026-03-31 19:07:20
Cairo,26.42,22,1009,2026-03-31 19:07:23
Lagos,31.62,58,1006,2026-03-31 19:07:44
Nairobi,24.93,44,1011,2026-03-31 19:07:45
Casablanca,19.07,37,1021,2026-03-31 19:07:47
Accra,31.23,66,1007,2026-03-31 19:07:48
Addis Ababa,20.92,48,1010,2026-03-31 19:08:10
Algiers,14.35,45,1020,2026-03-31 19:08:11
Tunis,19.11,23,1007,2026-03-31 19:08:12
Athens,18.02,54,1006,2026-03-31 19:08:13
Budapest,7.17,80,1014,2026-03-31 19:08:17
Prague,7.46,58,1023,2026-03-31 19:08:38
Warsaw,12.21,44,1015,2026-03-31 19:08:40
Lisbon,23.07,39,1024,2026-03-31 19:09:01
Karachi,25.9,41,1009,2026-03-31 19:09:04
Dhaka,25.99,78,1010,2026-03-31 19:09:05
Colombo,29.46,74,1010,2026-03-31 19:09:07
Kathmandu,18.12,82,1014,2026-03-31 19:09:29
Tashkent,24.28,34,1008,2026-03-31 19:09:30
Seattle,3.23,85,1012,2026-03-31 19:09:31
Boston,11.77,85,1014,2026-03-31 19:09:32
Philadelphia,19.82,61,1018,2026-03-31 19:09:54
Detroit,18.59,80,1010,2026-03-31 19:09:56
Anchorage,-10.24,85,1014,2026-03-31 19:10:17
Quito,10.53,84,1019,2026-03-31 19:10:18
La Paz,8.99,81,1018,2026-03-31 19:10:40
Montevideo,25.8,79,1014,2026-03-31 19:11:01
Asuncion,32.69,58,1011,2026-03-31 19:11:02
Caracas,26.7,77,1016,2026-03-31 19:11:04
Dar es Salaam,29.23,68,1009,2026-03-31 19:11:26
Kampala,24.98,56,1007,2026-03-31 19:11:27
Harare,21.5,73,1012,2026-03-31 19:11:28
Dakar,25.07,73,1009,2026-03-31 19:11:30
Tripoli,17.92,42,1006,2026-03-31 19:11:31
Mumbai,28.99,70,1009,2026-03-31 20:01:03
Delhi,24.05,57,1010,2026-03-31 20:01:04
Bangalore,29.28,41,1009,2026-03-31 20:01:05
Chennai,28.87,76,1010,2026-03-31 20:01:06
Kolkata,27.97,89,1008,2026-03-31 20:01:06
Hyderabad,29.23,48,1009,2026-03-31 20:01:07
London,16.82,66,1028,2026-03-31 20:01:07
Manchester,13.73,79,1029,2026-03-31 20:01:08
Paris,10.87,74,1030,2026-03-31 20:01:08
Berlin,8.98,84,1021,2026-03-31 20:01:09
Madrid,19.66,32,1022,2026-03-31 20:01:09
Rome,20.81,74,1025,2026-03-31 20:01:10
Amsterdam,11.75,60,1028,2026-03-31 20:01:10
Brussels,12.07,66,1028,2026-03-31 20:01:11
Vienna,8.44,63,1019,2026-03-31 20:01:11
Zurich,5.9,72,1026,2026-03-31 20:01:11
Stockholm,7.96,73,1017,2026-03-31 20:01:12
Oslo,13.09,38,1018,2026-03-31 20:01:12
Copenhagen,10.01,52,1019,2026-03-31 20:01:13
Helsinki,8.35,53,1014,2026-03-31 20:01:13
New York,19.41,57,1016,2026-03-31 20:01:14
Los Angeles,17.82,85,1015,2026-03-31 20:01:14
Chicago,19.42,72,1007,2026-03-31 20:01:15
Houston,22.75,89,1018,2026-03-31 20:01:15
Phoenix,23.89,50,1012,2026-03-31 20:01:16
San Antonio,20.95,84,1017,2026-03-31 20:01:17
San Diego,18.16,89,1016,2026-03-31 20:01:18
